City_ID,City,Country,Lat,Lng,Max Temp,Humidity (%),Cloudiness (%),Wind Speed,Current Description
333,Pisco,PE,-13.7,-76.2167,55.45,94,75,4.61,mist
334,Nobres,BR,-14.7203,-56.3275,60.35,84,100,5.57,overcast clouds
335,Kribi,CM,2.95,9.9167,78.46,87,70,3.98,light rain
336,Hangu,CN,39.2489,117.7892,77.04,71,100,11.18,overcast clouds
337,Moroni,KM,-11.7022,43.2551,78.24,72,5,13.82,light rain
338,Tanabe,JP,33.7333,135.3667,83.41,49,20,16.11,few clouds
339,Fort-Shevchenko,KZ,44.5086,50.263,77.7,36,0,6.62,clear sky
340,Airai,TL,-8.9266,125.4092,68.22,65,99,3.29,overcast clouds
341,San Luis,AR,-33.295,-66.3356,45.86,55,0,6.24,clear sky
342,Krasnorechenskiy,RU,44.6265,135.3532,60.6,70,73,5.1,broken clouds
343,Kushiro,JP,42.975,144.3747,52.75,100,75,9.22,light intensity shower rain
344,Galle,LK,6.0367,80.217,81.59,81,100,11.79,overcast clouds
345,Lorengau,PG,-2.0226,147.2712,82.49,76,64,8.86,broken clouds
346,Bambanglipuro,ID,-7.95,110.2833,83.55,74,99,5.99,overcast clouds
347,Bilibino,RU,68.0546,166.4372,62.35,27,42,18.88,scattered clouds
348,Assiniboia,CA,49.6334,-105.9845,57.02,88,13,9.22,few clouds
349,Dongzhen,CN,22.3797,110.9389,84.94,80,96,8.86,light rain
350,Iralaya,HN,15.0,-83.2333,77.23,87,100,9.42,overcast clouds
351,Mitu,CO,1.1983,-70.1733,69.28,100,100,2.8,overcast clouds
352,San Carlos De Bariloche,AR,-41.1456,-71.3082,38.25,93,100,2.3,fog
353,Saint George,US,37.1041,-113.5841,91.99,9,0,3.44,clear sky
354,Cabra,ES,37.4725,-4.4421,77.67,35,10,3.36,clear sky
355,Malabor,PH,11.2729,122.0466,84.27,74,96,2.48,overcast clouds
356,Ninh Binh,VN,20.2539,105.975,98.31,45,100,9.37,overcast clouds
357,Ishigaki,JP,24.3448,124.1572,86.13,89,75,11.5,broken clouds
358,Tilichiki,RU,60.4667,166.1,43.56,71,32,11.41,scattered clouds
359,Mount Isa,AU,-20.7333,139.5,73.17,18,0,11.5,clear sky
360,Moberly,US,39.4184,-92.4382,75.18,86,75,6.91,broken clouds
361,Bako,ET,5.7833,36.5667,75.15,52,29,2.04,scattered clouds
362,Tuatapere,NZ,-46.1333,167.6833,37.29,89,53,4.32,broken clouds
363,Takoradi,GH,4.8845,-1.7554,77.09,79,100,3.89,overcast clouds
364,Fereydun Kenar,IR,36.6864,52.5225,74.95,66,6,7.11,clear sky
365,Dunmore Town,BS,25.5,-76.65,81.5,80,20,18.12,few clouds
366,Buraydah,SA,26.326,43.975,97.25,9,0,4.43,clear sky
367,Dukat,RU,62.55,155.55,37.65,88,98,1.57,overcast clouds
368,Krasnoselkup,RU,65.7,82.4667,80.67,32,23,18.41,few clouds
369,Ravar,IR,31.2656,56.8055,90.32,16,0,7.83,clear sky
370,Bobrovytsya,UA,50.75,31.3833,74.16,64,0,8.46,clear sky
371,Le Vauclin,MQ,14.5452,-60.8388,80.65,78,75,13.8,broken clouds
372,Katobu,ID,-4.9408,122.5276,77.04,91,100,6.31,heavy intensity rain
373,Victor Harbor,AU,-35.5667,138.6167,52.68,74,98,7.47,overcast clouds
374,Alizai,PK,33.5383,70.3462,97.07,16,8,7.38,clear sky
375,Myitkyina,MM,25.3833,97.4,81.88,88,100,0.51,overcast clouds
376,Almeirim,BR,-1.5233,-52.5817,71.55,98,18,2.19,few clouds
377,Zapolyarnyy,RU,69.4154,30.8136,58.28,60,76,16.58,broken clouds
378,Fukue,JP,32.6881,128.8419,75.56,78,75,13.8,broken clouds
379,Killybegs,IE,54.6333,-8.45,52.93,80,78,21.05,broken clouds
380,Henties Bay,NA,-22.116,14.2845,68.27,47,0,6.02,clear sky
381,Hualmay,PE,-11.0964,-77.6139,61.63,85,39,7.43,scattered clouds
382,Castlerea,IE,53.7667,-8.5,51.44,84,100,11.95,overcast clouds
383,Raufoss,NO,60.7264,10.6172,58.1,55,71,9.31,broken clouds
384,Thinadhoo,MV,0.5333,72.9333,84.34,71,100,13.02,overcast clouds
385,Ostrovnoy,RU,68.0531,39.5131,59.27,66,100,19.71,overcast clouds
386,Rorvik,NO,64.8621,11.2373,52.57,82,100,7.49,overcast clouds
387,Faya,SA,18.3851,42.4509,84.31,11,22,3.76,few clouds
388,Kasongo,CD,-4.45,26.6667,79.36,45,92,7.18,overcast clouds
389,Sobolevo,RU,54.4299,31.8996,67.23,79,26,8.93,scattered clouds
390,Sabla,NG,12.7525,4.7077,83.41,60,88,10.29,overcast clouds
391,Bandarbeyla,SO,9.4942,50.8122,91.0,45,100,27.76,overcast clouds
392,Oktyabrskoye,RU,43.0645,44.7417,78.94,34,88,15.66,overcast clouds
393,Kansanshi,ZM,-12.0951,26.4273,60.98,52,0,8.32,clear sky
394,Kupang,ID,-10.1667,123.5833,82.81,56,99,15.66,overcast clouds
395,Mogadishu,SO,2.0371,45.3438,84.07,70,40,19.57,scattered clouds
396,Blagoyevo,RU,63.3667,47.9167,59.04,36,2,7.72,clear sky
397,Picota,PE,-6.9197,-76.3304,63.9,90,26,1.63,scattered clouds
398,Karratha,AU,-20.7377,116.8463,79.05,55,64,14.12,broken clouds
399,Sao Joaquim,BR,-28.2939,-49.9317,26.8,70,2,4.76,clear sky
400,Namatanai,PG,-3.6667,152.4333,83.66,71,100,10.33,light rain
401,Monrovia,LR,6.3005,-10.7969,76.73,87,100,4.07,light rain
402,Bauchi,NG,10.5,10.0,76.06,71,100,5.26,overcast clouds
403,Svetlogorsk,BY,52.6333,29.7333,69.78,70,0,7.96,clear sky
404,Jining,CN,35.405,116.5814,91.18,25,100,11.48,overcast clouds
405,Jacareacanga,BR,-6.2222,-57.7528,71.67,87,100,2.82,overcast clouds
406,Ozinki,RU,51.1786,49.6769,71.91,52,3,13.56,clear sky
407,Lima,PE,-12.0432,-77.0282,60.91,87,100,10.36,overcast clouds
408,Nhulunbuy,AU,-12.2333,136.7667,81.21,65,75,12.66,broken clouds
409,Bonthe,SL,7.5264,-12.505,78.26,85,75,2.77,light rain
410,Lujan,AR,-34.5703,-59.105,41.02,47,0,5.03,clear sky
411,Yamada,JP,39.4667,141.95,61.21,86,99,12.48,overcast clouds
412,Kavaratti,IN,10.5669,72.642,83.28,76,100,18.03,light rain
413,Scarborough,GB,54.2797,-0.4044,56.79,79,12,5.99,few clouds
414,Bilma,NE,18.6853,12.9164,95.27,19,18,10.58,few clouds
415,Snezhnogorsk,RU,69.1933,33.2531,55.18,69,47,18.01,scattered clouds
416,Khani,GE,41.9563,42.9566,71.17,41,100,6.42,overcast clouds
417,Aktau,KZ,43.65,51.2,81.18,36,0,3.71,clear sky
418,Broome,US,42.2506,-75.833,59.38,82,0,6.91,clear sky
419,Praya,CV,14.9215,-23.5087,72.14,83,20,5.75,few clouds
420,Pangnirtung,CA,66.1451,-65.7125,30.76,97,100,0.85,overcast clouds
421,Ocampo,MX,21.65,-101.5,56.75,75,16,6.78,few clouds
422,Ojuelos De Jalisco,MX,21.8667,-101.5833,59.68,70,17,8.08,few clouds
423,Putina,PE,-15.4667,-69.4333,37.49,41,0,2.39,clear sky
424,Dryden,CA,49.7833,-92.7503,55.69,62,20,8.05,few clouds
425,Dutse,NG,11.7594,9.3392,79.41,62,100,7.76,overcast clouds
426,Lotofaga,WS,-13.9764,-171.8578,76.78,75,20,17.72,light rain
427,Salair,RU,54.2312,85.7972,80.65,44,99,10.89,overcast clouds
428,Orlik,RU,52.5178,99.825,77.52,17,98,6.02,overcast clouds
429,Northam,GB,51.0333,-4.2167,60.66,86,8,12.88,clear sky
430,Bataipora,BR,-22.2953,-53.2711,43.41,74,100,5.37,overcast clouds
431,Geraldton,AU,-28.7667,114.6,68.41,73,75,19.57,broken clouds
432,Ossora,RU,59.2353,163.0719,46.96,75,100,6.49,overcast clouds
433,Tazovskiy,RU,67.4667,78.7,67.3,45,77,18.95,broken clouds
434,Ambulu,ID,-8.345,113.6058,83.26,79,99,7.02,overcast clouds
435,Porto San Giorgio,IT,43.1827,13.7934,77.74,56,0,7.29,clear sky
436,Jawhar,SO,2.7809,45.5005,86.22,55,53,20.33,broken clouds
437,Krasnaya Gorbatka,RU,55.8703,41.7641,63.9,45,6,7.34,clear sky
438,Comodoro Rivadavia,AR,-45.8667,-67.5,51.66,37,0,2.3,clear sky
439,San Marcos,US,33.1434,-117.1661,70.03,87,0,1.99,clear sky
440,Timizart,DZ,36.8,4.2667,76.08,31,0,4.16,clear sky
441,Palu,ID,-0.8917,119.8707,83.93,85,96,2.46,overcast clouds
442,Mujiayingzi,CN,42.1167,118.7833,73.76,47,95,16.6,overcast clouds
443,Manati,PR,18.4275,-66.4921,79.72,93,66,6.08,broken clouds
444,Kendari,ID,-3.945,122.4989,78.28,92,100,2.26,light rain
445,Hebi,CN,35.8992,114.1925,75.4,62,50,3.49,scattered clouds
446,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.16,87,0,11.5,clear sky
447,Teya,RU,60.3778,92.6267,75.65,39,85,11.39,overcast clouds
448,Ashta,IN,23.0167,76.7167,96.21,31,88,6.49,overcast clouds
449,Teguise,ES,29.0605,-13.564,66.42,78,40,13.8,scattered clouds
450,Puerto Leguizamo,CO,-0.1934,-74.7819,68.77,100,100,2.06,overcast clouds
451,Arica,CL,-18.475,-70.3042,61.03,77,100,4.61,overcast clouds
452,Ayan,RU,56.45,138.1667,43.83,89,100,7.02,overcast clouds
453,Mwinilunga,ZM,-11.7358,24.4293,62.55,52,0,8.39,clear sky
454,Selfoss,IS,63.9331,-20.9971,52.05,74,31,6.46,scattered clouds
455,Cairns,AU,-16.9167,145.7667,75.15,57,12,13.8,few clouds
456,Port Macquarie,AU,-31.4333,152.9167,59.9,54,41,10.63,scattered clouds
457,Garachine,PA,8.0647,-78.3628,76.8,89,100,10.58,overcast clouds
458,Camacha,PT,33.0833,-16.3333,62.02,82,40,8.05,scattered clouds
459,Atambua,ID,-9.1061,124.8925,80.08,58,73,1.95,broken clouds
460,Itacoatiara,BR,-3.1431,-58.4442,71.47,99,98,2.53,overcast clouds
461,Riberalta,BO,-10.9833,-66.1,58.64,80,92,3.71,overcast clouds
462,Vao,NC,-22.6667,167.4833,71.15,81,88,9.1,overcast clouds
463,Starkville,US,33.4504,-88.8184,72.79,84,100,3.02,overcast clouds
464,Paamiut,GL,61.994,-49.6678,39.45,93,100,4.12,overcast clouds
465,Havelock,US,34.8791,-76.9013,78.78,93,0,4.61,clear sky
466,Kem,RU,64.9555,34.5793,61.29,64,100,13.53,overcast clouds
467,Mumford,GH,5.2618,-0.759,77.05,80,100,5.77,overcast clouds
468,Cross Lanes,US,38.4204,-81.7907,65.07,97,75,0.0,fog
469,Kautokeino,NO,69.0125,23.0412,48.63,77,100,8.66,overcast clouds
470,Hofn,IS,64.2539,-15.2082,51.13,75,100,14.29,overcast clouds
471,Nichinan,JP,31.6,131.3667,76.68,69,100,5.93,overcast clouds
472,Bairiki,KI,1.3292,172.9752,82.4,74,20,1.14,few clouds
473,Ulaanbaatar,MN,47.9077,106.8832,66.33,42,40,20.13,scattered clouds
474,Salur,IN,18.5333,83.2167,104.77,28,100,1.12,overcast clouds
475,Labuan,MY,5.2767,115.2417,88.16,74,40,5.99,scattered clouds
476,Karasjok,NO,69.4719,25.5112,50.34,81,100,14.5,overcast clouds
477,Tessalit,ML,20.1986,1.0114,89.19,28,100,6.26,overcast clouds
478,Balabac,PH,7.9868,117.0645,86.36,64,33,8.16,scattered clouds
479,Srandakan,ID,-7.9386,110.2506,83.48,75,100,6.04,overcast clouds
480,Pizarro,CO,4.9533,-77.366,75.09,92,100,3.11,light rain
481,Panzhihua,CN,26.5851,101.7128,87.93,49,100,3.78,overcast clouds
482,Sabancuy,MX,18.9667,-91.1833,75.81,83,0,7.94,clear sky
483,San Quintin,MX,30.4833,-115.95,63.86,90,18,8.08,few clouds
484,Amapa,BR,1.0,-52.0,70.0,100,59,0.63,broken clouds
485,Saint-Pierre,RE,-21.3393,55.4781,76.68,61,0,23.02,clear sky
486,Vikhorevka,RU,56.1201,101.1636,78.39,22,30,5.7,scattered clouds
487,Kushima,JP,31.4583,131.2333,75.51,67,100,7.02,overcast clouds
488,Caborca,MX,30.5838,-111.101,85.44,31,4,4.03,clear sky
489,Luganville,VU,-15.5333,167.1667,79.16,85,49,6.04,light rain
490,The Valley,AI,18.217,-63.0578,81.1,79,19,20.2,few clouds
491,Russkaya Polyana,UA,49.417,31.9201,78.55,49,5,8.52,clear sky
492,Rabo De Peixe,PT,37.8,-25.5833,61.29,100,20,18.41,few clouds
493,Brae,GB,60.3964,-1.353,51.89,86,91,21.72,overcast clouds
494,Turiacu,BR,-1.6633,-45.3717,72.99,95,40,3.33,scattered clouds
495,Buk,PL,52.3553,16.5196,77.68,63,13,0.81,few clouds
496,Celestun,MX,20.8667,-90.4,77.9,80,0,10.98,clear sky
497,Cervo,ES,43.6702,-7.4101,59.97,89,100,16.28,overcast clouds
498,Touros,BR,-5.1989,-35.4608,75.97,83,97,6.51,overcast clouds
499,Mulege,MX,26.8833,-111.9833,85.14,47,4,4.88,clear sky
500,Papetoai,PF,-17.4961,-149.8729,76.59,75,19,19.1,light rain
501,Irbil,IQ,36.1926,44.0106,94.82,15,0,2.3,clear sky
502,Helena,US,46.5927,-112.0361,54.63,79,33,1.99,scattered clouds
503,Souillac,MU,-20.5167,57.5167,73.78,83,75,13.8,moderate rain
504,Stolberg,DE,50.7667,6.2333,64.62,66,10,8.46,clear sky
505,Mildura,AU,-34.2,142.15,55.08,71,97,13.15,overcast clouds
506,Biltine,TD,14.5333,20.9167,90.97,37,49,13.44,scattered clouds
507,Hambantota,LK,6.1241,81.1185,89.94,70,75,13.8,broken clouds
508,Kidal,ML,18.4411,1.4078,89.49,30,99,12.06,overcast clouds
509,Bure,ET,10.7,37.0667,72.64,49,75,3.31,broken clouds
510,Esmeraldas,BR,-19.7625,-44.3139,66.51,91,100,1.45,light rain
511,Nara,JP,34.6851,135.8049,79.97,45,1,12.88,clear sky
512,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,44.58,49,0,5.17,clear sky
513,Alice Town,BS,25.7167,-79.3,82.06,73,2,7.52,clear sky
514,Taksimo,RU,56.3444,114.8794,69.4,35,90,2.17,overcast clouds
515,Berlevag,NO,70.8578,29.0864,57.15,72,40,4.61,scattered clouds
516,Ostersund,SE,63.1792,14.6357,55.85,71,78,11.5,broken clouds
517,Shipunovo,RU,52.1582,82.2173,83.23,31,100,4.72,overcast clouds
518,Shestakovo,RU,56.4915,103.96,82.63,22,100,2.98,overcast clouds
519,Liku,ID,-0.7275,119.8922,82.98,78,100,1.81,overcast clouds
520,Kimbe,PG,-5.5502,150.1429,81.23,84,45,1.92,light rain
521,Port Hedland,AU,-20.3167,118.5667,80.65,34,37,10.36,scattered clouds
522,Izumo,JP,35.3667,132.7667,73.29,64,75,16.11,broken clouds
523,Warren,US,39.4334,-84.1666,67.41,88,75,8.05,broken clouds
524,Dodoma,TZ,-6.1722,35.7395,71.35,55,7,8.16,clear sky
525,Lodja,CD,-3.4833,23.4333,81.05,45,66,3.42,broken clouds
526,Husavik,IS,66.0449,-17.3389,42.51,97,100,9.26,overcast clouds
527,Avera,US,33.194,-82.5271,75.54,95,4,4.65,clear sky
528,Coihueco,CL,-36.6167,-71.8333,38.14,100,100,0.0,fog
529,Salvador,SV,13.8333,-88.9167,71.06,97,100,3.04,overcast clouds
530,Caravelas,BR,-17.7125,-39.2481,71.17,92,100,2.17,overcast clouds
531,Omegna,IT,45.8798,8.408,76.68,60,39,1.57,scattered clouds
532,Hay River,CA,60.8156,-115.7999,58.98,77,75,9.22,broken clouds
533,Kanniyakumari,IN,8.0833,77.5667,85.33,71,98,21.56,overcast clouds
534,Kattivakkam,IN,13.2167,80.3167,98.69,54,89,9.57,overcast clouds
535,Turayf,SA,31.6725,38.6637,89.85,23,0,0.0,clear sky
536,Gizo,SB,-8.103,156.8419,82.98,70,12,3.51,few clouds
537,Pacific Grove,US,36.6177,-121.9166,68.02,88,0,8.99,clear sky
538,Santiago Del Estero,AR,-27.7951,-64.2615,48.96,59,0,7.67,clear sky
539,Mali,GN,12.079,-12.2982,63.43,84,62,2.66,broken clouds
540,Riyadh,SA,24.6877,46.7219,98.74,8,0,5.17,clear sky
541,Qui Nhon,VN,13.7667,109.2333,87.4,70,100,16.11,overcast clouds
542,Dongsheng,CN,39.8161,109.9776,74.35,15,6,21.07,clear sky
543,Sterling,US,39.0062,-77.4286,65.55,90,100,0.0,overcast clouds
544,San Patricio,US,28.017,-97.5169,84.06,91,67,12.73,broken clouds
545,Markivka,UA,49.5229,39.5705,78.75,56,4,7.94,clear sky
546,Layou,VC,13.2,-61.2667,77.18,77,41,16.98,scattered clouds
547,Eidfjord,NO,60.4675,7.0719,54.27,95,100,3.76,overcast clouds
548,Yichun,CN,47.7,128.9,80.46,25,100,10.92,overcast clouds
549,Napasar,IN,27.9667,73.55,106.43,20,0,15.43,clear sky
550,Waingapu,ID,-9.6567,120.2641,83.62,61,32,15.46,scattered clouds
551,Hunchun,CN,42.8675,130.3581,72.25,55,100,9.13,overcast clouds
552,Iqaluit,CA,63.7506,-68.5145,37.13,81,75,16.11,broken clouds
553,Morant Bay,JM,17.8815,-76.4093,82.02,85,100,9.19,overcast clouds
554,Kayerkan,RU,69.3497,87.7602,73.53,26,100,15.28,overcast clouds
555,Galesong,ID,-5.3166,119.3661,84.22,76,100,4.56,overcast clouds
556,Andenes,NO,69.3143,16.1194,46.38,87,100,4.61,overcast clouds
557,Uhlove,UA,44.8215,33.6045,78.03,56,100,19.08,overcast clouds
558,Usak,TR,38.5,29.4167,62.53,71,98,9.15,overcast clouds
559,Magdagachi,RU,53.45,125.8,83.07,21,93,11.86,overcast clouds
560,Tapes,BR,-30.6733,-51.3958,45.5,58,0,16.22,clear sky
561,Rabaul,PG,-4.1967,152.1721,84.02,70,100,7.96,light rain
562,Kungurtug,RU,50.5994,97.5228,81.81,15,6,2.39,clear sky
563,Moerai,PF,-22.4333,-151.3333,75.96,64,14,17.58,few clouds
564,Tezu,IN,27.9167,96.1667,74.19,96,99,5.68,overcast clouds
565,Buchanan,LR,5.8808,-10.0467,75.85,90,72,3.56,broken clouds
566,Beringovskiy,RU,63.05,179.3167,37.0,72,89,6.93,overcast clouds
567,Vila Velha,BR,-20.3297,-40.2925,69.94,84,75,2.3,light rain
568,Machali,CL,-34.1833,-70.6667,54.68,33,39,2.64,scattered clouds
569,Roma,US,43.2128,-75.4557,58.73,88,0,0.0,clear sky
570,Moussoro,TD,13.6408,16.4901,90.09,39,61,13.29,broken clouds
571,Sorland,NO,67.667,12.6934,51.66,90,98,3.24,overcast clouds
572,Ikongo,MG,-21.8833,47.4333,63.48,99,99,1.66,light rain
573,Santa Maria,BR,-29.6842,-53.8069,37.65,77,0,5.77,clear sky
574,Necochea,AR,-38.5473,-58.7368,42.62,49,0,5.79,clear sky
575,Umm Lajj,SA,25.0213,37.2685,92.12,36,0,11.36,clear sky
576,Causapscal,CA,48.3542,-67.227,50.45,93,13,1.86,few clouds
577,Parati,BR,-23.2178,-44.7131,64.2,97,100,1.19,overcast clouds
578,Ulety,RU,51.3572,112.4849,69.21,57,100,7.36,overcast clouds
579,Atar,MR,20.5169,-13.0499,85.57,23,5,9.73,clear sky
580,Ixtapa,MX,20.7,-105.2,82.22,82,22,1.01,few clouds
581,Hyeres,FR,43.1167,6.1167,78.66,41,0,0.0,clear sky
582,Jiazi,CN,22.8779,116.067,82.81,81,100,13.73,heavy intensity rain
583,Mandera,KE,3.9366,41.867,86.25,48,63,20.62,broken clouds
584,Parakai,NZ,-36.65,174.4333,59.72,91,7,18.88,clear sky
585,Esperance,AU,-33.8667,121.9,70.74,59,44,9.78,scattered clouds
586,Cherskiy,RU,68.75,161.3,70.2,20,15,9.86,few clouds
587,Manono,CD,-7.3,27.4167,80.1,40,18,10.65,few clouds
588,Tignere,CM,7.3667,12.65,69.03,86,56,2.37,light rain
589,Haines Junction,CA,60.7522,-137.5108,53.55,47,100,10.36,overcast clouds
590,Yerbogachen,RU,61.2767,108.0108,66.18,37,12,3.36,few clouds
591,Clonakilty,IE,51.6231,-8.8706,54.09,82,1,12.59,clear sky
592,Phalaborwa,ZA,-23.943,31.1411,58.28,49,0,5.21,clear sky
593,Calderitas,MX,18.55,-88.25,79.16,85,0,9.55,clear sky
594,Flin Flon,CA,54.7682,-101.865,48.96,81,37,3.11,scattered clouds
595,Yulara,AU,-25.2406,130.9889,64.27,29,0,7.7,clear sky
596,Ihosy,MG,-22.4,46.1167,65.03,73,69,13.82,broken clouds
597,Muros,ES,42.7762,-9.0603,67.08,75,15,17.02,few clouds
598,Stephenville,US,32.2207,-98.2023,84.99,50,0,5.75,clear sky
599,Nemuro,JP,43.3236,145.575,47.41,99,100,12.08,light rain
600,Makubetsu,JP,45.3714,141.8211,47.91,93,75,18.41,mist
601,Alexandria,EG,31.2156,29.9553,80.56,61,40,11.5,scattered clouds
602,Ciputat,ID,-6.2375,106.6956,90.88,69,75,11.5,broken clouds
603,Bucerias,MX,20.75,-105.3333,82.98,82,18,4.05,few clouds
604,Aripuana,BR,-9.1667,-60.6333,67.51,84,100,2.75,overcast clouds
605,Viransehir,TR,37.2353,39.7631,94.35,17,4,12.26,clear sky
606,Yarmouth,US,41.7057,-70.2286,67.01,93,100,6.91,overcast clouds
607,Ishikawa,JP,26.4233,127.8214,79.54,84,75,8.05,broken clouds
608,Sao Gotardo,BR,-19.3111,-46.0489,57.63,85,100,4.63,light rain
609,Estevan,CA,49.1334,-102.9842,62.8,82,100,4.61,overcast clouds
610,Quesnel,CA,52.9999,-122.5029,46.9,100,100,2.3,overcast clouds
611,Hegang,CN,47.4,130.3667,78.6,40,100,7.07,overcast clouds
612,Nabire,ID,-3.3667,135.4833,82.31,80,100,3.31,overcast clouds
613,Penalva,BR,-3.2942,-45.1736,71.26,99,32,1.99,scattered clouds
614,Karlskrona,SE,56.1616,15.5866,60.06,65,87,11.63,overcast clouds
615,Mandalgovi,MN,45.7625,106.2708,61.39,47,100,19.08,overcast clouds
616,Urengoy,RU,65.9667,78.3667,76.68,35,100,16.64,overcast clouds
617,Vershino-Darasunskiy,RU,52.35,115.5167,66.74,46,100,11.97,overcast clouds
618,Pringsewu,ID,-5.3582,104.9744,84.16,78,93,3.65,overcast clouds
619,Vilyuysk,RU,63.7553,121.6247,52.39,85,100,6.96,light rain
620,Conceicao Do Castelo,BR,-20.3683,-41.2439,61.79,99,100,0.38,overcast clouds
621,Shimoda,JP,34.6667,138.95,77.36,74,37,7.47,light rain
622,Omsukchan,RU,62.5333,155.8,40.57,84,97,2.66,overcast clouds
623,Aloleng,PH,16.1307,119.7824,85.87,70,100,6.69,overcast clouds
624,Pecos,US,31.4229,-103.4932,87.3,25,0,11.5,clear sky
625,Alta,NO,69.9689,23.2717,49.26,71,75,13.8,broken clouds
626,Mayo,US,38.8876,-76.5119,67.98,93,40,0.0,scattered clouds
627,Coolum Beach,AU,-26.5333,153.1,59.07,58,99,4.76,overcast clouds
628,Vicuna,CL,-30.0319,-70.7081,44.33,13,6,6.87,clear sky
629,Yining,CN,29.0361,114.5636,77.02,81,100,4.56,overcast clouds
630,Le Port,RE,-20.9373,55.2919,77.25,60,11,1.16,few clouds
631,Logrono,ES,42.4667,-2.45,65.7,77,0,4.61,clear sky
632,Majene,ID,-3.5403,118.9707,84.34,72,100,5.55,overcast clouds
633,Chicama,PE,-7.8447,-79.1469,57.74,86,40,5.01,scattered clouds
634,Valparaiso,CL,-33.0393,-71.6273,53.47,85,100,2.3,overcast clouds
635,Diamantino,BR,-14.4086,-56.4461,59.95,86,100,6.11,overcast clouds
636,Sembe,CG,1.6481,14.5806,77.77,69,97,1.54,overcast clouds
637,Buala,SB,-8.145,159.5921,81.48,73,18,7.85,few clouds
638,Yumen,CN,40.2833,97.2,84.49,4,0,9.4,clear sky
639,Gat,IL,31.61,34.7642,87.4,100,0,9.53,clear sky
640,Jalingo,NG,8.8833,11.3667,77.81,85,81,5.97,broken clouds
641,Catio,GW,11.2833,-15.25,78.58,80,61,3.98,broken clouds
642,Limuru,KE,-1.1,36.65,60.64,72,89,4.74,overcast clouds
643,Lewisporte,CA,49.2499,-55.0482,58.71,76,86,10.94,overcast clouds
644,Sistranda,NO,63.7256,8.834,57.16,88,100,6.06,overcast clouds
645,Pedernales,DO,18.0384,-71.744,77.95,75,99,7.45,overcast clouds
646,Eyl,SO,7.9803,49.8164,90.01,45,100,30.31,overcast clouds
647,Carballo,ES,43.213,-8.691,66.0,91,100,12.26,overcast clouds
648,Binzhou,CN,37.3667,118.0167,85.08,36,100,9.51,light rain
649,Indramayu,ID,-6.3264,108.32,84.4,70,100,4.97,overcast clouds
650,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,67.51,65,100,5.82,overcast clouds
651,Ilhabela,BR,-23.7781,-45.3581,62.49,87,100,5.86,overcast clouds
652,Aurillac,FR,44.9167,2.45,66.69,68,0,4.61,clear sky
653,Tura,IN,25.5198,90.2201,83.52,78,81,9.13,moderate rain
654,Fomboni,KM,-12.28,43.7425,79.7,68,5,18.66,clear sky
655,Menongue,AO,-14.6585,17.691,59.86,50,0,6.29,clear sky
656,Mlowo,TZ,-9.0,32.9833,66.49,59,52,3.83,broken clouds
657,Marfino,RU,55.7028,37.3822,68.16,68,0,4.47,clear sky
658,Rawson,AR,-43.3002,-65.1023,55.87,28,100,12.03,overcast clouds
659,Berdigestyakh,RU,62.0989,126.6992,61.92,57,86,6.69,overcast clouds
660,Ust-Tsilma,RU,65.441,52.1498,56.25,32,0,8.75,clear sky
661,Akdepe,TM,42.0551,59.3788,84.29,21,8,6.08,clear sky
662,Kamiiso,JP,41.8167,140.65,59.38,82,20,8.05,few clouds
663,Batagay-Alyta,RU,67.8006,130.4114,66.92,28,100,13.27,overcast clouds
664,Sargur,IN,11.9833,76.4167,82.98,54,95,12.66,overcast clouds
665,Raga,SS,8.4596,25.678,82.8,59,84,5.26,broken clouds
666,Vanavara,RU,60.34,102.2797,71.15,30,100,4.07,overcast clouds
667,Dakar,SN,14.6937,-17.4441,77.13,83,75,4.61,broken clouds
